project_gid,project_name,task_gid,task_name,section,canonical_phase,completed,created_at,completed_at,assignee,num_subtasks,resource_subtype,tracked_minutes,n_activity,n_comments,task_custom_fields
1209877147787619,Study Abroad,1209882539422665,Create Project Charter,Analysis,Analysis,True,2025-04-03T13:17:06.217Z,2025-06-20T21:22:36.652Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882539508764,Create IP Agreement,Analysis,Analysis,True,2025-04-03T13:17:06.548Z,2025-06-20T21:22:37.533Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1210604532978063,Confirm Project Charter & IP Agreement (stakeholder sign-off),Analysis,Analysis,True,2025-06-20T21:32:47.972Z,2025-06-30T14:16:53.840Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1210495321691268,Project Management Hours - Michael,Analysis,Analysis,False,2025-06-09T20:27:38.135Z,,Michael Lerma,3,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": null}"
1209877147787619,Study Abroad,1209882539508786,Develop Course Structure / Flow,Content Redesign,Content Redesign,True,2025-04-03T13:17:07.458Z,2025-06-20T21:24:01.839Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882539508779,Update Course Structure & Module Flow,Content Redesign,Content Redesign,True,2025-04-03T13:17:07.208Z,2025-07-25T20:19:00.229Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882616113684,Reorganize Misconceptions Section by Theme,Content Redesign,Content Redesign,True,2025-04-03T13:17:10.057Z,2025-07-25T20:19:01.763Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882616113691,"Develop Revised Design Approach (tabs, navigation)",Content Redesign,Content Redesign,True,2025-04-03T13:17:10.358Z,2025-07-25T20:19:04.377Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882616113699,Embed Program Discovery Survey,Content Redesign,Content Redesign,True,2025-04-03T13:17:10.678Z,2025-07-25T20:19:06.138Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882622002029,Curate and Integrate Photo/Media Assets,Content Redesign,Content Redesign,True,2025-04-03T13:17:10.888Z,2025-07-25T20:19:08.250Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882622002046,Finalize Project Charter,Content Redesign,Content Redesign,True,2025-04-03T13:17:11.433Z,2025-06-20T21:24:37.505Z,Janyl Ismailova,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882622002056,Finalize IP Agreement,Content Redesign,Content Redesign,True,2025-04-03T13:17:11.765Z,2025-06-20T21:24:39.859Z,Janyl Ismailova,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1210780793782673,PM Hours - Michael,Content Redesign,Content Redesign,False,2025-07-13T03:35:51.260Z,,Michael Lerma,0,default_task,60.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null, ""Status"": null}"
1209877147787619,Study Abroad,1210756476379558,RC1 ,Post-Production,Post-Production,True,2025-07-09T20:00:26.749Z,2025-07-25T13:09:28.610Z,Maddie Rowlett,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1210756476379560,FC1,Post-Production,Post-Production,True,2025-07-09T20:00:46.403Z,2025-07-25T13:09:32.511Z,Maddie Rowlett,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1210756476379562,Delivery,Post-Production,Post-Production,True,2025-07-09T20:00:54.024Z,2025-07-25T20:17:57.039Z,Maddie Rowlett,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882622083966,Collect Intern Feedback,Usability Testing,Usability Testing,True,2025-04-03T13:17:12.055Z,2025-07-25T20:18:10.865Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882622083974,Collect QA Feedback,Usability Testing,Usability Testing,True,2025-04-03T13:17:12.320Z,2025-08-01T19:07:12.827Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""In Progress""}"
1209877147787619,Study Abroad,1209882622083982,Incorporate Feedback into Final Revisions,Usability Testing,Usability Testing,True,2025-04-03T13:17:12.591Z,2025-08-01T19:07:10.858Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""In Progress""}"
1209877147787619,Study Abroad,1210604532978092,Collect Stakeholder Feedback,Usability Testing,Usability Testing,True,2025-06-20T21:42:23.287Z,2025-08-14T18:44:30.385Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""In Progress""}"
1209877147787619,Study Abroad,1209882621546039,Finalize Assessments,Design Development,Design Development,True,2025-04-03T13:17:05.849Z,2025-07-25T20:18:29.207Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882621629085,Finalize Course Build,Design Development,Design Development,True,2025-04-03T13:17:06.246Z,2025-07-25T20:18:31.596Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design"", ""Status"": ""Completed""}"
1209877147787619,Study Abroad,1209882496883082,Delivery / Handoff ,Design Development,Design Development,True,2025-04-03T13:17:08.674Z,2025-08-01T19:07:06.486Z,Janyl Ismailova,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""In Progress""}"
1209877147787619,Study Abroad,1209882538100918,Send out survey,Post-Project Evaluation,Post-Project Evaluation,True,2025-04-03T13:17:04.173Z,2025-08-01T19:07:19.202Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Not started""}"
1209877147787619,Study Abroad,1209882538100926,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,True,2025-04-03T13:17:04.700Z,2025-08-01T19:07:35.498Z,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Not started""}"
1209877147787619,Study Abroad,1209882539422641,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-03T13:17:05.026Z,,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Not started""}"
1209877147787619,Study Abroad,1209882539422649,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-03T13:17:05.411Z,,Janyl Ismailova,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager"", ""Status"": ""Not started""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898043831455,Project Kickoff,Analysis,Analysis,True,2025-04-04T17:03:01.487Z,2025-06-23T18:23:06.656Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898043965635,Determine Creative Treatment,Analysis,Analysis,True,2025-04-04T17:03:02.746Z,2025-06-23T20:03:29.195Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898043965642,Develop Media Asset List,Analysis,Analysis,True,2025-04-04T17:03:03.061Z,2025-06-23T20:03:29.764Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898043831448,Create Scripting Document,Pre-Production,Pre-Production,True,2025-04-04T17:03:01.018Z,2025-06-23T20:11:16.770Z,Matthew Simmons,0,default_task,15.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898044033881,Develop Production Schedule,Pre-Production,Pre-Production,True,2025-04-04T17:03:03.965Z,2025-06-23T20:11:17.414Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898123957038,Scripting,Pre-Production,Pre-Production,True,2025-04-04T17:03:06.443Z,2025-06-23T20:11:17.955Z,Matthew Simmons,5,default_task,60.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898127664878,Deliver Lookbook,Pre-Production,Pre-Production,True,2025-04-04T17:03:06.919Z,2025-06-23T20:11:25.713Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898127664885,Finalize Branding and Graphics,Pre-Production,Pre-Production,True,2025-04-04T17:03:07.239Z,2025-06-23T20:11:24.568Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898127664898,Filming,Production,Production,True,2025-04-04T17:03:07.814Z,2025-06-09T14:08:26.682Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1210499835410731,RC1,Post-Production,Post-Production,True,2025-06-09T14:08:30.242Z,2025-06-11T15:47:40.922Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1210499839913554,RC1 Review,Post-Production,Post-Production,True,2025-06-09T14:08:32.642Z,2025-06-26T15:09:46.694Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1210499839913556,RC2?,Post-Production,Post-Production,True,2025-06-09T14:08:35.084Z,2025-06-26T15:09:47.496Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1210499839913558,FC1,Post-Production,Post-Production,True,2025-06-09T14:08:37.299Z,2025-06-26T15:09:48.207Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1210499839913560,FC1 Review,Post-Production,Post-Production,True,2025-06-09T14:08:38.872Z,2025-06-26T15:09:48.923Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1209898127751734,Finalize Edits (Details in Asset Spreadsheet Project),Post-Production,Post-Production,True,2025-04-04T17:03:08.713Z,2025-06-26T16:23:56.216Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1209897970646083,Multimedia Writing and Rhetoric,1210499839913562,QA/Master,Post-Production,Post-Production,True,2025-06-09T14:08:42.887Z,2025-06-27T11:22:53.872Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1209897970646083,Multimedia Writing and Rhetoric,1209898127751741,Delivery / Handoff ,Post-Production,Post-Production,True,2025-04-04T17:03:09.036Z,2025-06-27T11:22:54.594Z,,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898041577265,Send out survey,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-04T17:03:01.003Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898041577271,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-04T17:03:01.353Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898041577277,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-04T17:03:01.543Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1209897970646083,Multimedia Writing and Rhetoric,1209898041577283,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,False,2025-04-04T17:03:01.728Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210202036254647,5/12/25 - 5/16/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-05-09T19:32:49.640Z,2025-05-18T18:39:17.249Z,Lawrence Greenspun,0,default_task,125.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210284315507327,5/19/25 - 5/23/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-05-18T18:39:18.646Z,2025-05-23T19:20:26.336Z,Lawrence Greenspun,0,default_task,110.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210366000756010,5/27/25 - 5/30/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-05-23T19:21:01.151Z,2025-06-01T12:42:53.265Z,Lawrence Greenspun,0,default_task,150.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210431945730453,6/2/25 - 6/6/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-06-01T12:42:57.999Z,2025-06-08T13:50:55.175Z,Lawrence Greenspun,0,default_task,120.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210491975296208,6/9/25 - 6/13/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-06-08T13:50:57.610Z,2025-06-16T19:23:44.549Z,Lawrence Greenspun,0,default_task,135.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210553092152050,6/16/25 - 6/20/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-06-16T19:23:46.644Z,2025-06-22T20:45:39.865Z,Lawrence Greenspun,0,default_task,50.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210607490322040,6/23/25 - 6/27/25,PM Time Tracking: Lawrence,PM Time Tracking: Lawrence,True,2025-06-22T20:45:41.544Z,2025-06-29T18:27:51.585Z,Lawrence Greenspun,0,default_task,5.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211176880924,Project Kickoff,Analysis,Analysis,True,2025-05-09T19:18:09.623Z,2025-05-15T14:02:18.680Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""2h 00m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211177606394,Create Project Charter,Analysis,Analysis,True,2025-05-09T19:18:09.966Z,2025-05-26T23:26:23.592Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""2h 00m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211177606401,Create IP Agreement,Analysis,Analysis,True,2025-05-09T19:18:10.252Z,2025-06-16T19:47:46.283Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""3h 00m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211177677614,Develop Course Structure / Flow,Design,Design,True,2025-05-09T19:18:11.136Z,2025-06-26T19:42:30.075Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211065511306,Determine Creative Treatment,Design,Design,False,2025-05-09T19:18:14.677Z,,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067033859,Develop Media Asset List,Design,Design,False,2025-05-09T19:18:15.260Z,,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067033875,Finalize Project Charter,Design,Design,True,2025-05-09T19:18:15.892Z,2025-06-20T19:24:54.429Z,Lawrence Greenspun,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067033884,Finalize IP Agreement,Design,Design,True,2025-05-09T19:18:16.258Z,2025-07-30T11:26:49.645Z,Lawrence Greenspun,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067122494,Create Scripting Document,Pre-Production,Pre-Production,True,2025-05-09T19:18:16.602Z,2025-06-20T19:25:56.853Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067122501,Develop Production Schedule,Pre-Production,Pre-Production,True,2025-05-09T19:18:16.880Z,2025-06-20T19:25:57.615Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211067122508,Finalize Scripting (Details in Asset Spreadsheet Project),Pre-Production,Pre-Production,True,2025-05-09T19:18:17.158Z,2025-08-14T17:06:08.739Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211274415079,Deliver Lookbook,Pre-Production,Pre-Production,False,2025-05-09T19:18:08.224Z,,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211274415086,Finalize Branding,Pre-Production,Pre-Production,False,2025-05-09T19:18:08.641Z,,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210499839913586,Production,Production,Production,True,2025-06-10T14:38:21.449Z,2025-07-21T14:14:27.354Z,,0,default_task,960.0,0,0,"{""Estimated time"": ""16h 00m"", ""Responsible Team"": null}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211281799265,Finalize Filming (Details in Asset Spreadsheet Project),Production,Production,True,2025-05-09T19:18:09.243Z,2025-08-07T16:05:09.095Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211281799272,Finalize Interactives,Production,Production,True,2025-05-09T19:18:09.504Z,2025-08-14T17:01:02.472Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211281799279,Finalize Edits (Details in Asset Spreadsheet Project),Post-Production,Post-Production,True,2025-05-09T19:18:09.851Z,2025-08-04T12:35:45.879Z,Matthew Simmons,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210744201661525,Assembly,Post-Production,Post-Production,True,2025-07-08T16:51:27.185Z,2025-07-25T15:41:54.010Z,,0,default_task,210.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210744201661527,RCs,Post-Production,Post-Production,True,2025-07-08T16:51:48.983Z,2025-07-25T15:41:55.434Z,,0,default_task,1200.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210756476379564,RC1 review,Post-Production,Post-Production,True,2025-07-09T20:01:43.691Z,2025-07-25T20:25:07.619Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210744201661529,FCs,Post-Production,Post-Production,True,2025-07-08T16:52:24.344Z,2025-07-30T15:37:33.706Z,,0,default_task,720.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210929740592702,FC Review,Post-Production,Post-Production,True,2025-07-30T15:37:16.443Z,2025-07-31T15:28:01.897Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210929745336265,Final Renders,Post-Production,Post-Production,True,2025-07-30T16:20:09.636Z,2025-07-31T20:21:16.663Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": null}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210756476379566,QA / Captioning,Post-Production,Post-Production,True,2025-07-09T20:02:17.532Z,2025-08-04T12:35:20.802Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210659215269665,Delivery,Post-Production,Post-Production,True,2025-06-27T14:35:03.653Z,2025-08-04T12:35:29.616Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211281838728,Finalize Course Build,Design Development,Design Development,True,2025-05-09T19:18:10.509Z,2025-08-14T17:01:09.135Z,Brianna Stines,0,default_task,240.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211281838734,QA Course Build,Design Development,Design Development,True,2025-05-09T19:18:10.694Z,2025-08-14T17:01:11.833Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211170227537,Delivery / Handoff ,Design Development,Design Development,True,2025-05-09T19:18:12.910Z,2025-08-14T17:01:15.142Z,Lawrence Greenspun,0,milestone,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211176880896,Send out survey,Post-Project Evaluation,Post-Project Evaluation,True,2025-05-09T19:18:08.261Z,2025-08-14T17:01:31.384Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""30m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211176880903,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,True,2025-05-09T19:18:08.741Z,2026-01-02T20:00:41.686Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""1h 30m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211176880910,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,True,2025-05-09T19:18:09.037Z,2025-08-21T11:20:16.679Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""30m"", ""Responsible Team"": ""Project Manager""}"
1210202036254627,Sprint 2025: Lab Prep: Visualizing Success,1210211176880917,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,True,2025-05-09T19:18:09.319Z,2025-11-04T13:46:57.818Z,Lawrence Greenspun,0,default_task,0.0,0,0,"{""Estimated time"": ""1h 30m"", ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069467058,Project Kickoff,Analysis,Analysis,True,2025-05-12T13:29:58.383Z,2025-06-09T20:24:38.328Z,Michael Lerma,0,default_task,60.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069467065,Create Project Charter,Analysis,Analysis,True,2025-05-12T13:29:58.728Z,2025-06-23T13:19:30.803Z,Michael Lerma,0,default_task,120.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069467072,Create IP Agreement,Analysis,Analysis,True,2025-05-12T13:29:59.006Z,2025-06-23T13:19:31.304Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Project Manager""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069467079,Create Course Map Document,Design,Design,True,2025-05-12T13:29:59.289Z,2025-05-16T14:07:47.878Z,Yi Lu,0,default_task,60.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069587171,Develop Learning Objectives,Design,Design,True,2025-05-12T13:29:59.625Z,2025-07-03T16:44:08.329Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226069587178,Develop Course Structure / Flow,Design,Design,True,2025-05-12T13:29:59.910Z,2025-07-03T16:44:11.089Z,Yi Lu,0,default_task,180.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226131236933,Finalize Modules on Course Map,Design,Design,True,2025-05-12T13:30:02.424Z,2025-07-03T16:44:35.484Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Design""}"
1210225716846536,Sprint 2025 - Digital Accessibility - Whitney James,1210226131236940,Determine Creative Treatment,Design,Design,True,2025-05-12T13:30:02.820Z,2025-07-03T16:44:38.722Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Responsible Team"": ""Media""}"
